DFS,BFS,AStar,Dijkstra
0.03261303901672363,0.0015964508056640625,0.004340410232543945,0.08739423751831055
0.005002498626708984,0.0020689964294433594,0.005621194839477539,0.09207749366760254
0.059674978256225586,0.001310110092163086,0.00269317626953125,0.05482912063598633
0.0025053024291992188,0.0018093585968017578,0.004553794860839844,0.08990263938903809
0.0517125129699707,0.0021483898162841797,0.006108283996582031,0.08888912200927734
0.010927438735961914,0.0006017684936523438,0.0014858245849609375,0.04226398468017578
0.004464149475097656,0.001348733901977539,0.002961397171020508,0.08265566825866699
0.0005218982696533203,0.000690460205078125,0.002476215362548828,0.04300498962402344
0.06490397453308105,9.989738464355469e-05,0.0009443759918212891,0.004781484603881836
0.002518177032470703,0.0012094974517822266,0.0030541419982910156,0.07128071784973145
0.05980181694030762,0.001247406005859375,0.0029048919677734375,0.07586026191711426
0.06935739517211914,0.0001552104949951172,0.0009768009185791016,0.008806467056274414
0.050450801849365234,0.00196075439453125,0.004805088043212891,0.09109282493591309
0.020431041717529297,0.0006306171417236328,0.0013980865478515625,0.0360722541809082
0.05064821243286133,0.0004830360412597656,0.001581430435180664,0.03680157661437988
0.017750263214111328,0.0019686222076416016,0.007376432418823242,0.09229063987731934
0.017389297485351562,0.0016717910766601562,0.003696918487548828,0.09418773651123047
0.039189815521240234,0.002006053924560547,0.005776643753051758,0.09127187728881836
0.04547524452209473,0.0009942054748535156,0.0017495155334472656,0.0647885799407959
0.00023436546325683594,0.0006899833679199219,0.0022635459899902344,0.04424715042114258
0.05101633071899414,0.0015289783477783203,0.0031909942626953125,0.07777667045593262
0.02660083770751953,0.0007224082946777344,0.0015370845794677734,0.0520784854888916
0.02157878875732422,0.0020494461059570312,0.0073394775390625,0.09252619743347168
0.05782270431518555,0.0018277168273925781,0.003801107406616211,0.08672237396240234
0.01722431182861328,0.0012645721435546875,0.0033676624298095703,0.07239890098571777
0.020188331604003906,0.001991748809814453,0.007543087005615234,0.0909261703491211
0.0016145706176757812,0.0015048980712890625,0.003953218460083008,0.08070683479309082
0.017350435256958008,0.001216888427734375,0.0032701492309570312,0.07242655754089355
0.06584477424621582,0.0005424022674560547,0.0018768310546875,0.039962053298950195
0.00010037422180175781,0.00011110305786132812,0.0008554458618164062,0.004875659942626953
0.06058907508850098,0.0014176368713378906,0.0035283565521240234,0.07547712326049805
0.0602269172668457,0.0021402835845947266,0.007265806198120117,0.09319853782653809
0.06365656852722168,0.0004150867462158203,0.0011594295501708984,0.025235891342163086
0.014237165451049805,0.0019218921661376953,0.006016731262207031,0.09215617179870605
0.03697347640991211,0.001497030258178711,0.0032019615173339844,0.08080434799194336
0.006268978118896484,0.0018606185913085938,0.007070064544677734,0.09109377861022949
0.0018205642700195312,0.002148866653442383,0.005584001541137695,0.09189677238464355
0.04027581214904785,0.002154827117919922,0.006555795669555664,0.09067463874816895
0.027312755584716797,0.0007510185241699219,0.002008676528930664,0.051885128021240234
0.06735754013061523,0.00018167495727539062,0.0016624927520751953,0.008866548538208008
0.06327033042907715,0.0001385211944580078,0.001127004623413086,0.009257078170776367
0.00944066047668457,0.0016252994537353516,0.006832122802734375,0.08675289154052734
0.031157493591308594,0.0009961128234863281,0.0031337738037109375,0.06570148468017578
0.017700672149658203,0.002003908157348633,0.007456064224243164,0.09214043617248535
0.006058692932128906,0.0018341541290283203,0.007812976837158203,0.09070348739624023
0.061940908432006836,0.0021889209747314453,0.007536172866821289,0.08965539932250977
0.03171491622924805,0.0019681453704833984,0.007378578186035156,0.09044218063354492
0.0273284912109375,0.00020170211791992188,0.001146554946899414,0.0118408203125
0.05278277397155762,0.0021009445190429688,0.006753683090209961,0.0927121639251709
0.06444215774536133,0.0006155967712402344,0.002126455307006836,0.038080453872680664
0.011191368103027344,0.001486063003540039,0.004363059997558594,0.08022785186767578
